source,target,weight
1064776175,1053956443,1
1064776175,1082088783,1
1064776175,1035421935,1
1064776175,1004840753,1
1064776175,1027287827,1
1064776175,1096710595,1
1064776175,1059228379,1
1064776175,1093553964,1
1044728205,1098938993,1
1044728205,1001805945,1
1044728205,1021248604,1
1044728205,1046497957,1
1044728205,1059228379,1
1032930742,1027524190,1
1032930742,1000063609,1
1033395667,1035421935,1
1079998116,1096946227,1
1079998116,1021248604,1
1065715654,1068636769,1
1021856166,1071692891,1
1067688556,1035980534,1
1067688556,1084450489,1
1067688556,1072314979,1
1082088783,1092213680,1
1082088783,1024798366,1
1082088783,1092422943,1
1051811358,1091968627,1
1056865673,1061336589,1
1056865673,1072314979,1
1004840753,1056763673,1
1004840753,1001029879,1
1004840753,1092422943,1
1025413884,1044736797,1
1025413884,1057382233,1
1025413884,1002728085,1
1027287827,1069958793,1
1027287827,1070806902,1
1068636769,1069438714,1
1068636769,1099892648,1
1069958793,1091438174,1
1096710595,1060967096,1
1096710595,1070806902,1
1093775949,1010626427,1
1018842598,1025020008,1
1018842598,1028883924,1
1018842598,1008686916,1
1025020008,1002221279,1
1061056291,1009969496,1
1017082978,1017295234,1
1093553964,2596964036,1
1037496642,1040161474,1
1037496642,1023838028,1
1037496642,1091615818,1
1037496642,1013705804,1
1037496642,1063926085,1
1037496642,1071849982,1
1037496642,1019181686,1
1037496642,1001777612,1
1037496642,1092966579,1
1037496642,1030930729,1
1037496642,1065098080,1
1037496642,1014406766,1
1037496642,1040085840,1
1037496642,1048901733,1
1037496642,1089733147,1
1040161474,1067514370,1
1040161474,1063926085,1
1040161474,1049193407,1
1040161474,1087081283,1
1040161474,1000849035,1
1040161474,1003824133,1
1040161474,1009230711,1
1040161474,1065179492,1
1040161474,1044775317,1
1040161474,1098179444,1
1040161474,1064570752,1
1040161474,1014406766,1
1040161474,1046636169,1
1040161474,1084536192,1
1040161474,1065063879,1
1040161474,1085947414,1
1023838028,1067514370,1
1023838028,1082064605,1
1023838028,1059439487,1
1023838028,1092830289,1
1023838028,1078293974,1
1023838028,1070526676,1
1067514370,1091615818,1
1067514370,1041286210,1
1067514370,1048807420,1
1067514370,1087081283,1
1067514370,1067123879,1
1067514370,1027529290,1
1067514370,1035620905,1
1067514370,1051291149,1
1067514370,1023434406,1
1067514370,1056889176,1
1067514370,1004051966,1
1067514370,1072800843,1
1067514370,1008496137,1
1067514370,1046636169,1
1067514370,1085851714,1
1067514370,1009853238,1
1067514370,1061341919,1
1091615818,1013705804,1
1091615818,1041286210,1
1091615818,1048807420,1
1091615818,1044034500,1
1091615818,1029459187,1
1091615818,1067123879,1
1091615818,1067714171,1
1091615818,1044341610,1
1091615818,1001868636,1
1091615818,1091803501,1
1091615818,1039972657,1
1091615818,1058294947,1
1091615818,1055355994,1
1091615818,1064479931,1
1091615818,1013791394,1
1091615818,1030930729,1
1091615818,1079139414,1
1091615818,1054037205,1
1091615818,1057547126,1
1091615818,1010626427,1
1013705804,1044034500,1
1013705804,1067714171,1
1013705804,1056889176,1
1013705804,1015325605,1
1013705804,1003466545,1
1013705804,1096091194,1
1013705804,1080922277,1
1013705804,1022848853,1
1041286210,1049193407,1
1041286210,1044341610,1
1041286210,1016187436,1
1041286210,1027529290,1
1041286210,1036677168,1
1041286210,1014723643,1
1041286210,1092966579,1
1041286210,1078293974,1
1063926085,1029459187,1
1063926085,1012681901,1
1063926085,1094649856,1
1063926085,1034354285,1
1063926085,1020064680,1
1063926085,1058035252,1
1063926085,1013791394,1
1063926085,1007803673,1
1063926085,1001626021,1
1048807420,1094649856,1
1048807420,1034110243,1
1044034500,1000849035,1
1044034500,1012681901,1
1044034500,1035620905,1
1044034500,1039972657,1
1044034500,1064479931,1
1044034500,1008496137,1
1044034500,1099284650,1
1029459187,1092061736,1
1029459187,1098298981,1
1029459187,1015325605,1
1029459187,1065098080,1
1029459187,1022463337,1
1049193407,1001777612,1
1087081283,1098298981,1
1087081283,1099177648,1
1087081283,1060250230,1
1087081283,1048390019,1
1000849035,1004521912,1
1000849035,1015489408,1
1067123879,1034354285,1
1067123879,1064570752,1
1067123879,1037363221,1
1067123879,1042582678,1
1067123879,1022463337,1
1067123879,1099069321,1
1067123879,1064230895,1
1067123879,1016726814,1
1067714171,1001868636,1
1012681901,1044198085,1
1012681901,1049004828,1
1094649856,1065179492,1
1094649856,1060250230,1
1094649856,1048390019,1
1094649856,1055411726,1
1094649856,1022621037,1
1094649856,1009566299,1
1094649856,1099284650,1
1001868636,1082064605,1
1001868636,1092061736,1
1001868636,1003824133,1
1001868636,1020064680,1
1001868636,1055355994,1
1001868636,1004521912,1
1001868636,1099177648,1
1001868636,1092902262,1
1082064605,1016187436,1
1082064605,1091803501,1
1082064605,1051291149,1
1034354285,1071849982,1
1034354285,1036677168,1
1034354285,1034110243,1
1034354285,1043360465,1
1034354285,1018933639,1
1034354285,1015489408,1
1034354285,1050819876,1
1034354285,1016726814,1
1034354285,1028632371,1
1034354285,1001626021,1
1034354285,1072009587,1
1034354285,1053682343,1
1034354285,1010626427,1
1092061736,1030513665,1
1092061736,1030063036,1
1092061736,1010626427,1
1016187436,1058141571,1
1016187436,1006125012,1
1016187436,1029304607,1
1016187436,1004345843,1
1016187436,1010626427,1
1071849982,1023434406,1
1071849982,1058035252,1
1071849982,1043360465,1
1071849982,1051407465,1
1071849982,1096031766,1
1071849982,1086640115,1
1071849982,1016986131,1
1071849982,1049344178,1
1027529290,1009230711,1
1027529290,1059439487,1
1091803501,1098890198,1
1065179492,1001098199,1
1065179492,1092902262,1
1065179492,1048901733,1
1065179492,1034157151,1
1065179492,1029304607,1
1036677168,1037363221,1
1036677168,1098890198,1
1036677168,1004345843,1
1051291149,1019181686,1
1051291149,1058294947,1
1051291149,1054829608,1
1051291149,1096031766,1
1051291149,1009853238,1
1051291149,1084536192,1
1020064680,1010626427,1
1019181686,1069284275,1
1019181686,1050819876,1
1039972657,1044775317,1
1039972657,1098179444,1
1039972657,1003466545,1
1039972657,1033642141,1
1001777612,1054829608,1
1058294947,1028632371,1
1044775317,1058141571,1
1044775317,1064062308,1
1044775317,1010626427,1
1064479931,1069284275,1
1064479931,1051407465,1
1034110243,1055411726,1
1056889176,1014723643,1
1056889176,1092830289,1
1056889176,1099069321,1
1056889176,1030513665,1
1056889176,1007803673,1
1056889176,1085947414,1
1059439487,1010094070,1
1059439487,1086640115,1
1058141571,1064062308,1
1098298981,1018933639,1
1098298981,1067770943,1
1004521912,1013492119,1
1004521912,1049344178,1
1014723643,1096091194,1
1058035252,1079139414,1
1058035252,1072009587,1
1013791394,1061341919,1
1099177648,1009566299,1
1099177648,1089733147,1
1043360465,1064230895,1
1043360465,1033642141,1
1018933639,1004051966,1
1037363221,1042582678,1
1037363221,1022848853,1
1092830289,1054037205,1
1092830289,1085985883,1
1065098080,1030575799,1
1065098080,1085851714,1
1065098080,1080922277,1
1014406766,1072800843,1
1014406766,1040085840,1
1022463337,1006125012,1
1022463337,1013492119,1
1072800843,1001098199,1
1072800843,1049004828,1
1040085840,1016986131,1
1092902262,1010094070,1
1092902262,1034157151,1
1010094070,1030575799,1
1099069321,1070526676,1
1099069321,1022621037,1
1099069321,1085985883,1
1030575799,1067770943,1
1046636169,1044198085,1
1003466545,1057547126,1
1003466545,1065063879,1
1028632371,1053682343,1
1028632371,1017249876,1
1056524785,1046759492,1
1056524785,1024618967,1
1056524785,1063754227,1
1056524785,1043479439,1
1056524785,1049163092,1
1056524785,1089703736,1
1056524785,1011389359,1
1056524785,1096897302,1
1056524785,1032933487,1
1056524785,1000771208,1
1056524785,1074861446,1
1046759492,1034430865,1
1046759492,1091401297,1
1046759492,1040578056,1
1046759492,1085295867,1
1046759492,1017249876,1
1046759492,1059344444,1
1046759492,1026871938,1
1046759492,1058843715,1
1046759492,1009149613,1
1046759492,1015077672,1
1046759492,1099810420,1
1046759492,1058395534,1
1046759492,1012441481,1
1046759492,1088755371,1
1046759492,1059357007,1
1046759492,1078178690,1
1046759492,1041441564,1
1046759492,1011389359,1
1046759492,1045961734,1
1046759492,1081218313,1
1046759492,1010060369,1
1046759492,1050483002,1
1046759492,1091180143,1
1046759492,1019049752,1
1046759492,1008401143,1
1024618967,1034430865,1
1024618967,1040578056,1
1024618967,1010784814,1
1024618967,1096444852,1
1024618967,1028766661,1
1024618967,1071037875,1
1024618967,1063754227,1
1024618967,1029734073,1
1024618967,1001349717,1
1024618967,1079953415,1
1024618967,1014663144,1
1034430865,1091401297,1
1034430865,1007836132,1
1034430865,1086357852,1
1034430865,1087419195,1
1034430865,1096444852,1
1034430865,1028766661,1
1034430865,1018540042,1
1034430865,1084017295,1
1034430865,1068673577,1
1034430865,1058395534,1
1034430865,1028791314,1
1034430865,1031847614,1
1034430865,1071460994,1
1034430865,1018112893,1
1034430865,1054809435,1
1034430865,1071558299,1
1034430865,1020641539,1
1034430865,1035173255,1
1034430865,1038365753,1
1034430865,1005804888,1
1091401297,1010784814,1
1091401297,1007836132,1
1091401297,1052698950,1
1091401297,1052895077,1
1091401297,1084095281,1
1091401297,1088364997,1
1091401297,1017555138,1
1091401297,1054100215,1
1091401297,1040936657,1
1091401297,1017249876,1
1091401297,1043479439,1
1091401297,1029734073,1
1091401297,1018540042,1
1091401297,1010851422,1
1091401297,1060477513,1
1091401297,1085635975,1
1091401297,1064073449,1
1091401297,1068673577,1
1091401297,1054987072,1
1091401297,1031165868,1
1091401297,1075954712,1
1091401297,1031847614,1
1091401297,1049743957,1
1091401297,1018112893,1
1091401297,1094732625,1
1091401297,1088773560,1
1091401297,1032735319,1
1091401297,1083934720,1
1091401297,1090230973,1
1091401297,1040858822,1
1091401297,1054809435,1
1091401297,1000771208,1
1091401297,1074861446,1
1091401297,1081492263,1
1091401297,1038941062,1
1091401297,1017029146,1
1091401297,1035173255,1
1091401297,1090260646,1
1091401297,1011282672,1
1040578056,1067809801,1
1040578056,1052731933,1
1040578056,1086048104,1
1040578056,1036007746,1
1040578056,1032361221,1
1010784814,1085295867,1
1010784814,1040936657,1
1010784814,1059344444,1
1010784814,1010851422,1
1010784814,1036007746,1
1010784814,1059357007,1
1010784814,1041441564,1
1010784814,1079953415,1
1010784814,1001258061,1
1010784814,1018543519,1
1010784814,1081492263,1
1010784814,1005804888,1
1007836132,1052698950,1
1007836132,1052895077,1
1007836132,1084095281,1
1007836132,1088364997,1
1007836132,1054100215,1
1007836132,1058843715,1
1007836132,1066729701,1
1007836132,1021556913,1
1007836132,1054987072,1
1007836132,1016771682,1
1007836132,1031165868,1
1007836132,1094732625,1
1007836132,1086048104,1
1007836132,1003966560,1
1007836132,1091083254,1
1052698950,1005115575,1
1052698950,1078829078,1
1052698950,1053821625,1
1052698950,1018018749,1
1052895077,1027497042,1
1052895077,1077741958,1
1052895077,1028791314,1
1052895077,1003231156,1
1052895077,1042977021,1
1052895077,1091091860,1
1052895077,1008618296,1
1052895077,1043160125,1
1052895077,1033571057,1
1052895077,1061685700,1
1052895077,1078290138,1
1052895077,1089591981,1
1052895077,1008401143,1
1085295867,1017555138,1
1085295867,1071283907,1
1085295867,1042977021,1
1085295867,1049937765,1
1085295867,1068327645,1
1085295867,1094540276,1
1084095281,1086357852,1
1084095281,1017901834,1
1086357852,1087419195,1
1086357852,1021556913,1
1086357852,1099810420,1
1086357852,1064073449,1
1086357852,1018543519,1
1086357852,1058707453,1
1088364997,1053821625,1
1087419195,1067809801,1
1087419195,1009149613,1
1087419195,1084017295,1
1087419195,1085635975,1
1087419195,1088773560,1
1017555138,1015527284,1
1017555138,1055636394,1
1096444852,1012441481,1
1096444852,1065217965,1
1028766661,1071037875,1
1028766661,1026871938,1
1028766661,1015527284,1
1054100215,1059688104,1
1054100215,1090755262,1
1054100215,1094274752,1
1040936657,1049743957,1
1017249876,1027989871,1
1017249876,1052731933,1
1017249876,1013504257,1
1017249876,1089591981,1
1059344444,1010500829,1
1059344444,1015077672,1
1059344444,1049163092,1
1059344444,1089703736,1
1059344444,1012184877,1
1059344444,1055636394,1
1059344444,1064974448,1
1059344444,1050483002,1
1026871938,1040858822,1
1026871938,1091083254,1
1026871938,1010381495,1
1043479439,1049937765,1
1043479439,1045961734,1
1067809801,1097106839,1
1018540042,1027497042,1
1018540042,1071283907,1
1018540042,1077741958,1
1018540042,1016771682,1
1018540042,1012184877,1
1018540042,1032735319,1
1018540042,1010060369,1
1018540042,1010626427,1
1010851422,1010500829,1
1010851422,1066729701,1
1010851422,1071460994,1
1010851422,1041886858,1
1010851422,1091091860,1
1058843715,1097106839,1
1058843715,1018018749,1
1009149613,1027989871,1
1009149613,1059688104,1
1009149613,1020641539,1
1010500829,1039446110,1
1066729701,1096897302,1
1066729701,1090260646,1
1015077672,1068327645,1
1015077672,1047327863,1
1015077672,1092044038,1
1021556913,1001349717,1
1021556913,1005115575,1
1021556913,1032857798,1
1049163092,1075954712,1
1049163092,1010381495,1
1084017295,1060477513,1
1060477513,1078829078,1
1027497042,1033571057,1
1027497042,1005980585,1
1027497042,1046957213,1
1027497042,1094540276,1
1001349717,1041535365,1
1085635975,1065070071,1
1064073449,1061685700,1
1068673577,1003231156,1
1068673577,1098987216,1
1068673577,1083934720,1
1068673577,1091180143,1
1068673577,1020795612,1
1027989871,1058707453,1
1054987072,1055951245,1
1028791314,1081218313,1
1028791314,1005081785,1
1003231156,1008618296,1
1003231156,6851186590,1
1016771682,1098987216,1
1016771682,1071558299,1
1016771682,1069245328,1
1052731933,1041886858,1
1031847614,1013504257,1
1012184877,1088755371,1
1012184877,1047327863,1
1005115575,1055951245,1
1078829078,1003966560,1
1049743957,1032361221,1
1018112893,1040100080,1
1018112893,1019832479,1
1018112893,1046957213,1
1059688104,1078178690,1
1059688104,1090230973,1
1059688104,1032857798,1
1059688104,1043160125,1
1059688104,1032933487,1
1059688104,1038365753,1
1041886858,1065217965,1
1094732625,1038941062,1
1088773560,1079958377,1
1088773560,1094274752,1
1086048104,1014663144,1
1059357007,1065070071,1
1059357007,1040100080,1
1059357007,1010626427,1
1032735319,1067409405,1
1055951245,1017901834,1
1055951245,1001258061,1
1008618296,1005081785,1
1008618296,1092044038,1
1090230973,1089587049,1
1090230973,1069151956,1
1090230973,1010626427,1
1032857798,1020795612,1
1040858822,1045446254,1
1040858822,1011282672,1
1011389359,1019049752,1
1011389359,1058887398,1
1017901834,1079958377,1
1079953415,1031976755,1
1045961734,1031976755,1
1045961734,1064974448,1
1068327645,1054178704,1
1047327863,1090755262,1
1047327863,1078290138,1
1047327863,1010626427,1
1033571057,1067409405,1
1090755262,1005980585,1
1090755262,1089587049,1
1020641539,1069245328,1
1078290138,1017029146,1
1091180143,1045446254,1
1091180143,1010626427,1
1010381495,1019832479,1
1094540276,1010626427,1
1082963020,1032238530,1
1082963020,1018585345,1
1082963020,1053273392,1
1082963020,1046626206,1
1082963020,1008065839,1
1082963020,1011992259,1
1082963020,1095918273,1
1082963020,1060243413,1
1082963020,1006656749,1
1082963020,1063155593,1
1082963020,1022777349,1
1082963020,1032848986,1
1082963020,1066939654,1
1082963020,1026214021,1
1082963020,1019148988,1
1082963020,1010759653,1
1082963020,1072217411,1
1082963020,1050156232,1
1082963020,1001685241,1
1082963020,1029575406,1
1082963020,1068227259,1
1082963020,1014459694,1
1082963020,1027150014,1
1082963020,1080531966,1
1082963020,1033991800,1
1082963020,1008347332,1
1082963020,1014507700,1
1082963020,1054959602,1
1082963020,1067290997,1
1082963020,1026962709,1
1082963020,1076694170,1
1082963020,1055694295,1
1032238530,1053273392,1
1032238530,1059476182,1
1032238530,1073792093,1
1032238530,1096610537,1
1018585345,1050383826,1
1018585345,1083196288,1
1018585345,1095918273,1
1018585345,1069720756,1
1018585345,1025977411,1
1018585345,1041571434,1
1018585345,1070945886,1
1018585345,1080531966,1
1018585345,1092984394,1
1018585345,1009167271,1
1053273392,1046626206,1
1053273392,1091070440,1
1053273392,1050383826,1
1053273392,1083196288,1
1053273392,1072331419,1
1053273392,1018626279,1
1053273392,1059476182,1
1053273392,1022823406,1
1053273392,1012901190,1
1053273392,1032848986,1
1053273392,1089690915,1
1053273392,1018547092,1
1053273392,1065859593,1
1053273392,1000743836,1
1053273392,1063707349,1
1053273392,1099132023,1
1053273392,1087876855,1
1053273392,1071650467,1
1053273392,1087430099,1
1053273392,1061685278,1
1053273392,1063355292,1
1053273392,1026015415,1
1053273392,1095883923,1
1046626206,1091070440,1
1046626206,1008065839,1
1046626206,1072331419,1
1046626206,1018626279,1
1046626206,1011992259,1
1046626206,1044440285,1
1046626206,1023062735,1
1046626206,1022777349,1
1046626206,1019148988,1
1046626206,1021574163,1
1046626206,1029575406,1
1046626206,1056765791,1
1046626206,1033991800,1
1046626206,1008347332,1
1046626206,1019050188,1
1046626206,1028956745,1
1046626206,1044652505,1
1046626206,1009167271,1
1046626206,1037535080,1
1091070440,1054071205,1
1091070440,1023062735,1
1091070440,1016410182,1
1091070440,1063155593,1
1091070440,1088613781,1
1091070440,1073360414,1
1091070440,1016489639,1
1091070440,1019050188,1
1091070440,1070356726,1
1091070440,1015833343,1
1091070440,1067763215,1
1091070440,1038674542,1
1008065839,1086284126,1
1008065839,1093673586,1
1008065839,1087876855,1
1008065839,1035189505,1
1008065839,1026015415,1
1008065839,1010626427,1
1072331419,1022823406,1
1072331419,1078651193,1
1018626279,1064082532,1
1018626279,1032316590,1
1018626279,1014393245,1
1018626279,1029028659,1
1018626279,1005810361,1
1018626279,1035133764,1
1059476182,1044440285,1
1059476182,1016410182,1
1059476182,1064082532,1
1059476182,1066939654,1
1059476182,1026214021,1
1059476182,1086284126,1
1059476182,1010759653,1
1059476182,1055740195,1
1059476182,1073792093,1
1059476182,1073360414,1
1059476182,1086420010,1
1059476182,1073755360,1
1059476182,1075900193,1
1059476182,1014794393,1
1059476182,1019464691,1
1059476182,1006373195,1
1059476182,1053715744,1
1059476182,1066044322,1
1011992259,1012901190,1
1022823406,1054071205,1
1022823406,1018547092,1
1054071205,1060243413,1
1054071205,1021574163,1
1054071205,1097440616,1
1054071205,1067331760,1
1054071205,1017155216,1
1054071205,1044652505,1
1054071205,1026772794,1
1054071205,1021066477,1
1054071205,1094225250,1
1012901190,1056765791,1
1060243413,1006656749,1
1060243413,1069720756,1
1060243413,1032316590,1
1060243413,1066301235,1
1060243413,1061685278,1
1060243413,1016255360,1
1023062735,1053519135,1
1016410182,1086420010,1
1006656749,1089690915,1
1064082532,1029923379,1
1064082532,1087892020,1
1064082532,1079524421,1
1022777349,1025977411,1
1022777349,1076012752,1
1022777349,1070945886,1
1032848986,1054959602,1
1066939654,1065859593,1
1066939654,1087892020,1
1066939654,1058105301,1
1026214021,1093673586,1
1026214021,1087430099,1
1026214021,1082772358,1
1026214021,1067290997,1
1026214021,1037535080,1
1069720756,1088613781,1
1069720756,1007902617,1
1069720756,1065616343,1
1069720756,1064791428,1
1089690915,1026772794,1
1018547092,1099580169,1
1018547092,1053715744,1
1065859593,1067763215,1
1025977411,1041571434,1
1025977411,1050156232,1
1025977411,1001685241,1
1025977411,1062024554,1
1019148988,1000743836,1
1019148988,1066301235,1
1019148988,1099132023,1
1086284126,1041275313,1
1000743836,1055740195,1
1000743836,1014393245,1
1000743836,1097440616,1
1000743836,1036868641,1
1000743836,1082772358,1
1000743836,1095918638,1
1000743836,1015833343,1
1032316590,1029923379,1
1032316590,1062024554,1
1010759653,1074900293,1
1010759653,1061669887,1
1010759653,1054429039,1
1010759653,1052091055,1
1066301235,1075900193,1
1066301235,1052091055,1
1055740195,1067331760,1
1055740195,1068227259,1
1055740195,1058731044,1
1055740195,1099197917,1
1055740195,1001092329,1
1073360414,1063707349,1
1073360414,1074900293,1
1073360414,1014507700,1
1073360414,1055694295,1
1063707349,1076012752,1
1063707349,1056217082,1
1063707349,1078651193,1
1074900293,1072217411,1
1074900293,1008962352,1
1021574163,1014459694,1
1021574163,1099580169,1
1097440616,1005810361,1
1097440616,1073819770,1
1072217411,1053519135,1
1099132023,1025884068,1
1099132023,1008962352,1
1041571434,1027150014,1
1041571434,1041275313,1
1041571434,1035133764,1
1087876855,1071650467,1
1087876855,1051993379,1
1071650467,1099197917,1
1050156232,1073755360,1
1050156232,1065616343,1
1050156232,1014993327,1
1001685241,1035189505,1
1001685241,1036868641,1
1001685241,1058731044,1
1001685241,1011010529,1
1001685241,1073819770,1
1035189505,1016255360,1
1029575406,1051993379,1
1029575406,1056217082,1
1056765791,1006373195,1
1068227259,1019464691,1
1068227259,1065678113,1
1014459694,1017155216,1
1014459694,1028956745,1
1014459694,1070356726,1
1014459694,1058105301,1
1014459694,1057766175,1
1087430099,1014794393,1
1087430099,1001092329,1
1017155216,1016489639,1
1027150014,1026962709,1
1080531966,1065678113,1
1080531966,1005766493,1
1061685278,1092984394,1
1058731044,1095918638,1
1058731044,1015189225,1
1075900193,1063355292,1
1075900193,1038674542,1
1016255360,1025884068,1
1082772358,1029028659,1
1016489639,1096610537,1
1008347332,1061669887,1
1095918638,1057766175,1
1019050188,1011010529,1
1028956745,1094225250,1
1028956745,1015189225,1
1092984394,1066044322,1
1061669887,1064791428,1
1041275313,1007902617,1
1041275313,1008219356,1
1029923379,1095883923,1
1099197917,1021066477,1
1026772794,1076694170,1
1058105301,1054429039,1
1025884068,1014993327,1
1096610537,4302398492,1
1053519135,1010626427,1
1055694295,1010626427,1
1083331275,1092311709,1
1083331275,1053771573,1
1083331275,1037315462,1
1083331275,1046068920,1
1083331275,1088289968,1
1083331275,1010873851,1
1083331275,1032321087,1
1083331275,1056233649,1
1083331275,1070128671,1
1083331275,1070910113,1
1083331275,1057335457,1
1083331275,1059798559,1
1083331275,1047336837,1
1083331275,1019764767,1
1083331275,1090586381,1
1083331275,1038780193,1
1083331275,1035639104,1
1083331275,1093894059,1
1083331275,1002938890,1
1083331275,1051620002,1
1083331275,1027925983,1
1083331275,1092259970,1
1083331275,1024474396,1
1083331275,1072507913,1
1083331275,1095252247,1
1083331275,1092160925,1
1083331275,1092442712,1
1092311709,1001308757,1
1092311709,1037315462,1
1092311709,1026252436,1
1092311709,1023988275,1
1092311709,1063390364,1
1092311709,1032681990,1
1092311709,1046068920,1
1092311709,1067924642,1
1092311709,1044360528,1
1092311709,1088289968,1
1092311709,1010873851,1
1092311709,1029649664,1
1092311709,1012741137,1
1092311709,1002150151,1
1092311709,1094343912,1
1092311709,1042770564,1
1092311709,1088755520,1
1092311709,1057335457,1
1092311709,1000181987,1
1092311709,1019764767,1
1092311709,1090586381,1
1092311709,1035248506,1
1092311709,1038780193,1
1092311709,1035639104,1
1092311709,1037310693,1
1092311709,1028285864,1
1092311709,1065496916,1
1092311709,1027451350,1
1092311709,1084258293,1
1092311709,1070825415,1
1092311709,1056863452,1
1092311709,1046875317,1
1092311709,1001082355,1
1092311709,1055092481,1
1092311709,1014576926,1
1092311709,1066032348,1
1092311709,1007989075,1
1092311709,1038466615,1
1053771573,1001308757,1
1053771573,1002150151,1
1053771573,1049875943,1
1053771573,1015412355,1
1053771573,1040825243,1
1053771573,1035094943,1
1053771573,1079989824,1
1053771573,1019687483,1
1053771573,1008467760,1
1053771573,1002709587,1
1053771573,1046875317,1
1053771573,1040130225,1
1053771573,1036009347,1
1053771573,1091607225,1
1001308757,1026252436,1
1001308757,1023988275,1
1001308757,1067924642,1
1001308757,1058039260,1
1001308757,1035164535,1
1001308757,1040825243,1
1001308757,1036152493,1
1001308757,1047336837,1
1001308757,1080345005,1
1001308757,1024731698,1
1001308757,1064421169,1
1001308757,1000564111,1
1037315462,1044360528,1
1037315462,1012741137,1
1037315462,1032321087,1
1037315462,1071124842,1
1037315462,1077658570,1
1037315462,1014964596,1
1037315462,1019687483,1
1037315462,1084258293,1
1037315462,1092388885,1
1037315462,1064670447,1
1026252436,1063390364,1
1026252436,1032681990,1
1026252436,1029649664,1
1026252436,1040992523,1
1026252436,1088755520,1
1026252436,1082968283,1
1026252436,1021902184,1
1026252436,1089641050,1
1026252436,1057112290,1
1026252436,1055092481,1
1023988275,1049875943,1
1023988275,1012358385,1
1023988275,1038805326,1
1023988275,1005279933,1
1023988275,1021902184,1
1023988275,1070910113,1
1023988275,1093894059,1
1023988275,1024474396,1
1023988275,1083470095,1
1023988275,1056439036,1
1023988275,1036009347,1
1023988275,1032687491,1
1063390364,1058039260,1
1063390364,1035248506,1
1063390364,1044898695,1
1063390364,1014964596,1
1063390364,1051596294,1
1063390364,1002938890,1
1063390364,1000135018,1
1063390364,1073865972,1
1063390364,1038466615,1
1032681990,1056233649,1
1032681990,1087252282,1
1032681990,1002379002,1
1032681990,1073865972,1
1032681990,1014894018,1
1046068920,1049505624,1
1046068920,1017287211,1
1046068920,1010626427,1
1044360528,1040992523,1
1044360528,1062890627,1
1044360528,1049505624,1
1044360528,1057112290,1
1044360528,1049577283,1
1044360528,1010626427,1
1088289968,1083153283,1
1088289968,1023830771,1
1010873851,1010588515,1
1029649664,1004852061,1
1012741137,1094343912,1
1012741137,1042770564,1
1012741137,1035164535,1
1012741137,1071695445,1
1012741137,1010912030,1
1012741137,1066032348,1
1002150151,1071124842,1
1002150151,1082968283,1
1002150151,1012358385,1
1002150151,1005279933,1
1002150151,1003601092,1
1002150151,1095531194,1
1002150151,1065496916,1
1002150151,1002709587,1
1002150151,1057896447,1
1002150151,1010912030,1
1002150151,1073781094,1
1032321087,1041052893,1
1032321087,1032687491,1
1049875943,1064421169,1
1049875943,1062890627,1
1049875943,1021641451,1
1049875943,1051596294,1
1049875943,1002379002,1
1049875943,1057896447,1
1049875943,1062201093,1
1049875943,1006292079,1
1058039260,1016756429,1
1058039260,1079989824,1
1058039260,1051620002,1
1058039260,1041052893,1
1094343912,1070128671,1
1094343912,1096269670,1
1094343912,1077658570,1
1094343912,1044898695,1
1094343912,1058992730,1
1094343912,1039184310,1
1094343912,1004852061,1
1040992523,1076664939,1
1042770564,1083470095,1
1071124842,1015412355,1
1071124842,1038805326,1
1071124842,1037310693,1
1071124842,1095531194,1
1071124842,1003885242,1
1071124842,1034983429,1
1071124842,1040130225,1
1071124842,1092160925,1
1035164535,1059798559,1
1035164535,1014576926,1
1088755520,1087252282,1
1088755520,1000564111,1
1056233649,1036152493,1
1056233649,1016756429,1
1056233649,1028285864,1
1056233649,1065842241,1
1056233649,1056439036,1
1056233649,1014894018,1
1070128671,1005387627,1
1082968283,1042664753,1
1082968283,1084453185,1
1082968283,1045316034,1
1012358385,1095252247,1
1040825243,1096269670,1
1040825243,1087568344,1
1038805326,1008467760,1
1038805326,1092388885,1
1038805326,1049577283,1
1005279933,1024731698,1
1005279933,1058992730,1
1005279933,1003885242,1
1070910113,1065842241,1
1057335457,1000181987,1
1057335457,1035094943,1
1057335457,1069104182,1
1057335457,1002671341,1
1000181987,1018484197,1
1036152493,1010626427,1
1059798559,1089641050,1
1059798559,1030993191,1
1087252282,1080345005,1
1087252282,1096004301,1
1087252282,1010626427,1
1047336837,1001082355,1
1080345005,1098019656,1
1035094943,1003601092,1
1035094943,1010588515,1
1024731698,1007989075,1
1090586381,1060617478,1
1064421169,1087568344,1
1062890627,1042664753,1
1062890627,1005387627,1
1087568344,1021641451,1
1087568344,1061303794,1
1087568344,1091607225,1
1035248506,1017287211,1
1035248506,1070825415,1
1035248506,1073781094,1
1035639104,1060617478,1
1035639104,1096004301,1
1035639104,1034060998,1
1037310693,1064670447,1
1058992730,1056863452,1
1003601092,1041785309,1
1003601092,1018484197,1
1003601092,1092442712,1
1095531194,1027925983,1
1028285864,1068419292,1
1051596294,1098019656,1
1051596294,1072507913,1
1098019656,1034983429,1
1093894059,1068419292,1
1065496916,1041785309,1
1051620002,1027451350,1
1019687483,1084453185,1
1027451350,1088632517,1
1010588515,1061303794,1
1010588515,1083153283,1
1010588515,1018350939,1
1017287211,1010626427,1
1065842241,1069104182,1
